tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,pitch,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,,
0,control_change,0,0,5,,,,,,,,,4,10,24,,,
0,midi_port,0,1,6,,,,,,,0,,,,,,,
0,track_name,0,1,6,,,,,,,,,,,,,,
0,program_change,0,0,6,,,,,,,,60,5,,,,,
0,control_change,0,0,6,,,,,,,,,5,7,127,,,
0,control_change,0,0,6,,,,,,,,,5,10,34,,,
0,midi_port,0,1,7,,,,,,,0,,,,,,,
0,track_name,0,1,7,,,,,,,,,,,,,,
0,control_change,0,0,5,,,,,,,,,4,7,127,,,
0,program_change,0,0,7,,,,,,,,47,15,,,,,
0,control_change,0,0,7,,,,,,,,,15,10,64,,,
0,midi_port,0,1,8,,,,,,,0,,,,,,,
0,track_name,0,1,8,,,,,,,,,,,,,,
0,program_change,0,0,8,,,,,,,,48,10,,,,,
0,control_change,0,0,8,,,,,,,,,10,7,127,,,
0,control_change,0,0,8,,,,,,,,,10,10,34,,,
0,control_change,0,0,8,,,,,,,,,10,121,0,,,
0,midi_port,0,1,9,,,,,,,0,,,,,,,
0,control_change,0,0,7,,,,,,,,,15,7,127,,,
0,track_name,0,1,9,,,,,,,,,,,,,,
0,program_change,0,0,5,,,,,,,,60,4,,,,,
0,midi_port,0,1,5,,,,,,,0,,,,,,,
0,program_change,0,0,1,,,,,,,,73,0,,,,,
0,control_change,0,0,1,,,,,,,,,0,7,127,,,
0,control_change,0,0,1,,,,,,,,,0,10,74,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,68,1,,,,,
0,control_change,0,0,2,,,,,,,,,1,7,127,,,
0,control_change,0,0,2,,,,,,,,,1,10,86,,,
0,track_name,0,1,5,,,,,,,,,,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,,
0,program_change,0,0,3,,,,,,,,71,2,,,,,
0,control_change,0,0,3,,,,,,,,,2,7,127,,,
0,control_change,0,0,3,,,,,,,,,2,10,98,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,,
0,program_change,0,0,4,,,,,,,,70,3,,,,,
0,control_change,0,0,4,,,,,,,,,3,7,127,,,
0,control_change,0,0,4,,,,,,,,,3,10,112,,,
0,track_name,0,1,3,,,,,,,,,,,,,,
0,program_change,0,0,9,,,,,,,,48,11,,,,,
0,control_change,0,0,9,,,,,,,,,11,7,127,,,
0,control_change,0,0,9,,,,,,,,,11,10,75,,,
0,midi_port,0,1,14,,,,,,,0,,,,,,,
0,track_name,0,1,14,,,,,,,,,,,,,,
0,program_change,0,0,14,,,,,,,,48,14,,,,,
0,control_change,0,0,14,,,,,,,,,14,7,127,,,
0,control_change,0,0,14,,,,,,,,,14,10,127,,,
0,midi_port,0,1,15,,,,,,,0,,,,,,,
0,track_name,0,1,15,,,,,,,,,,,,,,
0,end_of_track,0,1,15,,,,,,,,,,,,,,
0,control_change,0,0,13,,,,,,,,,13,10,100,,,
0,midi_port,0,1,16,,,,,,,0,,,,,,,
0,end_of_track,0,1,16,,,,,,,,,,,,,,
0,midi_port,0,1,17,,,,,,,0,,,,,,,
0,track_name,0,1,17,,,,,,,,,,,,,,
0,end_of_track,0,1,17,,,,,,,,,,,,,,
0,midi_port,0,1,18,,,,,,,0,,,,,,,
0,track_name,0,1,18,,,,,,,,,,,,,,
0,end_of_track,0,1,18,,,,,,,,,,,,,,
0,midi_port,0,1,19,,,,,,,0,,,,,,,
0,track_name,0,1,16,,,,,,,,,,,,,,
0,control_change,0,0,13,,,,,,,,,13,7,127,,,
