tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,note,velocity,channel
0,time_signature,3,4,24,8,0,1,0,,,,,
0,track_name,,,,,0,1,3,,,,,
0,note_on,,,,,0,0,3,,,59,96,2
0,track_name,,,,,0,1,4,,,,,
0,note_on,,,,,0,0,4,,,43,96,3
0,note_on,,,,,0,0,2,,,62,96,1
0,track_name,,,,,0,1,2,,,,,
0,key_signature,,,,,0,1,0,G,,,,
0,set_tempo,,,,,0,1,0,,405405,,,
0,track_name,,,,,0,1,1,,,,,
0,note_on,,,,,0,0,1,,,67,96,0
1024,note_off,,,,,1024,0,4,,,43,0,3
1024,note_on,,,,,0,0,4,,,47,96,3
2048,note_off,,,,,2048,0,2,,,62,0,1
2048,note_on,,,,,0,0,2,,,62,96,1
2048,note_off,,,,,2048,0,3,,,59,0,2
2048,note_on,,,,,0,0,3,,,54,96,2
2048,note_off,,,,,2048,0,1,,,67,0,0
2048,note_off,,,,,1024,0,4,,,47,0,3
2048,note_on,,,,,0,0,4,,,50,96,3
2048,note_on,,,,,0,0,1,,,69,96,0
3072,note_on,,,,,0,0,4,,,55,96,3
3072,note_off,,,,,1024,0,4,,,50,0,3
3072,note_off,,,,,1024,0,1,,,69,0,0
3072,note_on,,,,,0,0,1,,,71,96,0
3072,note_off,,,,,1024,0,2,,,62,0,1
3072,note_on,,,,,0,0,2,,,62,96,1
3072,note_off,,,,,1024,0,3,,,54,0,2
3072,note_on,,,,,0,0,3,,,55,96,2
5120,note_on,,,,,0,0,1,,,69,96,0
5120,note_off,,,,,2048,0,3,,,55,0,2
5120,note_on,,,,,0,0,2,,,62,96,1
5120,note_off,,,,,2048,0,1,,,71,0,0
5120,note_off,,,,,2048,0,2,,,62,0,1
5120,note_on,,,,,0,0,4,,,54,96,3
5120,note_off,,,,,2048,0,4,,,55,0,3
5120,note_on,,,,,0,0,3,,,57,96,2
6144,note_off,,,,,1024,0,2,,,62,0,1
6144,note_on,,,,,0,0,2,,,64,96,1
6144,note_off,,,,,1024,0,1,,,69,0,0
6144,note_on,,,,,0,0,1,,,67,96,0
6144,note_off,,,,,1024,0,3,,,57,0,2
6144,note_on,,,,,0,0,4,,,49,96,3
6144,note_off,,,,,1024,0,4,,,54,0,3
6144,note_on,,,,,0,0,3,,,57,96,2
7168,note_on,,,,,0,0,2,,,62,96,1
7168,note_off,,,,,1024,0,4,,,49,0,3
7168,note_off,,,,,1024,0,3,,,57,0,2
7168,note_on,,,,,0,0,4,,,50,96,3
7168,note_off,,,,,1024,0,2,,,64,0,1
7168,note_on,,,,,0,0,3,,,57,96,2
7168,note_on,,,,,0,0,1,,,66,96,0
7168,note_off,,,,,1024,0,1,,,67,0,0
8192,note_off,,,,,1024,0,1,,,66,0,0
8192,note_on,,,,,0,0,1,,,64,96,0
8192,note_on,,,,,0,0,2,,,61,96,1
8192,note_off,,,,,1024,0,4,,,50,0,3
8192,note_on,,,,,0,0,4,,,45,96,3
8192,note_on,,,,,0,0,3,,,57,96,2
8192,note_off,,,,,1024,0,3,,,57,0,2
8192,note_off,,,,,1024,0,2,,,62,0,1
9216,note_on,,,,,0,0,1,,,62,96,0
9216,note_off,,,,,1024,0,2,,,61,0,1
9216,note_off,,,,,1024,0,3,,,57,0,2
9216,note_on,,,,,0,0,3,,,54,96,2
9216,note_off,,,,,1024,0,1,,,64,0,0
9216,note_off,,,,,1024,0,4,,,45,0,3
9216,note_on,,,,,0,0,4,,,50,96,3
9216,note_on,,,,,0,0,2,,,57,96,1
12288,note_on,,,,,0,0,4,,,52,96,3
12288,note_off,,,,,3072,0,4,,,50,0,3
12288,note_on,,,,,0,0,1,,,67,96,0
12288,note_off,,,,,3072,0,2,,,57,0,1
12288,note_on,,,,,0,0,3,,,59,96,2
12288,note_off,,,,,3072,0,3,,,54,0,2
12288,note_off,,,,,3072,0,1,,,62,0,0
12288,note_on,,,,,0,0,2,,,64,96,1
14336,note_off,,,,,2048,0,4,,,52,0,3
14336,note_on,,,,,0,0,4,,,50,96,3
14336,note_on,,,,,0,0,3,,,62,96,2
14336,note_on,,,,,0,0,1,,,69,96,0
14336,note_on,,,,,0,0,2,,,66,96,1
14336,note_off,,,,,2048,0,2,,,64,0,1
14336,note_off,,,,,2048,0,3,,,59,0,2
14336,note_off,,,,,2048,0,1,,,67,0,0
15360,note_off,,,,,1024,0,1,,,69,0,0
15360,note_off,,,,,1024,0,3,,,62,0,2
15360,note_on,,,,,0,0,1,,,71,96,0
15360,note_on,,,,,0,0,4,,,55,96,3
