tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,note,velocity,channel
2760,note_on,,,,,0,0,2,,72,64,0
2760,note_off,,,,,60,0,3,,60,64,0
2760,note_on,,,,,0,0,3,,57,64,0
2760,note_off,,,,,120,0,1,,72,64,0
2760,note_on,,,,,0,0,1,,77,64,0
2820,note_off,,,,,60,0,3,,57,64,0
2820,note_on,,,,,0,0,3,,53,64,0
2880,note_on,,,,,0,0,3,,58,64,0
2880,note_off,,,,,120,0,1,,77,64,0
2880,note_on,,,,,0,0,1,,74,64,0
2880,note_off,,,,,60,0,3,,53,64,0
2940,note_on,,,,,0,0,2,,65,64,0
2940,note_off,,,,,180,0,2,,72,64,0
3000,note_on,,,,,0,0,2,,70,64,0
3000,note_off,,,,,60,0,2,,65,64,0
3060,note_on,,,,,0,0,2,,74,64,0
3060,note_off,,,,,60,0,2,,70,64,0
3120,note_on,,,,,0,0,2,,67,64,0
3120,note_off,,,,,60,0,2,,74,64,0
3120,note_off,,,,,240,0,1,,74,64,0
3120,note_on,,,,,0,0,1,,76,64,0
3170,note_off,,,,,290,0,3,,58,64,0
3180,note_on,,,,,10,0,3,,58,64,0
3240,note_off,,,,,120,0,2,,67,64,0
3240,note_on,,,,,0,0,3,,57,64,0
3240,note_on,,,,,0,0,2,,70,64,0
3240,note_off,,,,,60,0,3,,58,64,0
3300,note_on,,,,,0,0,3,,55,64,0
3300,note_off,,,,,60,0,3,,57,64,0
3360,note_on,,,,,0,0,2,,69,64,0
3360,note_off,,,,,120,0,2,,70,64,0
3360,note_off,,,,,60,0,3,,55,64,0
3360,note_on,,,,,0,0,3,,53,64,0
3360,note_off,,,,,240,0,1,,76,64,0
3360,note_on,,,,,0,0,1,,77,64,0
3480,note_on,,,,,0,0,2,,62,64,0
3480,note_on,,,,,0,0,1,,70,64,0
3480,note_off,,,,,120,0,3,,53,64,0
3480,note_on,,,,,0,0,3,,55,64,0
3480,note_off,,,,,120,0,2,,69,64,0
3480,note_off,,,,,120,0,1,,77,64,0
3540,note_off,,,,,60,0,2,,62,64,0
3540,note_on,,,,,0,0,2,,63,64,0
3600,note_on,,,,,0,0,3,,50,64,0
3600,note_on,,,,,0,0,2,,65,64,0
3600,note_off,,,,,120,0,3,,55,64,0
3600,note_off,,,,,60,0,2,,63,64,0
3660,note_off,,,,,60,0,2,,65,64,0
3660,note_on,,,,,0,0,2,,67,64,0
3660,note_on,,,,,0,0,3,,51,64,0
3660,note_off,,,,,60,0,3,,50,64,0
3720,note_off,,,,,60,0,2,,67,64,0
3720,note_on,,,,,0,0,2,,63,64,0
3720,note_on,,,,,0,0,3,,53,64,0
3720,note_off,,,,,60,0,3,,51,64,0
3720,note_off,,,,,240,0,1,,70,64,0
3720,note_on,,,,,0,0,1,,69,64,0
3780,note_off,,,,,60,0,2,,63,64,0
3780,note_on,,,,,0,0,2,,65,64,0
3840,note_on,,,,,0,0,2,,62,64,0
3840,note_off,,,,,120,0,3,,53,64,0
3840,note_on,,,,,0,0,3,,46,64,0
3840,note_off,,,,,60,0,2,,65,64,0
3900,note_off,,,,,60,0,2,,62,64,0
3900,note_on,,,,,0,0,2,,65,64,0
3960,note_off,,,,,60,0,2,,65,64,0
3960,note_off,,,,,120,0,3,,46,64,0
3960,note_on,,,,,0,0,2,,58,64,0
3960,note_on,,,,,0,0,3,,51,64,0
3960,note_on,,,,,0,0,1,,67,64,0
3960,note_off,,,,,240,0,1,,69,64,0
4020,note_on,,,,,0,0,2,,60,64,0
4020,note_off,,,,,60,0,2,,58,64,0
4080,note_off,,,,,60,0,2,,60,64,0
4080,note_off,,,,,120,0,3,,51,64,0
4080,note_on,,,,,0,0,3,,46,64,0
4080,note_on,,,,,0,0,2,,62,64,0
4140,note_off,,,,,60,0,2,,62,64,0
4140,note_on,,,,,0,0,3,,48,64,0
4140,note_off,,,,,60,0,3,,46,64,0
4140,note_on,,,,,0,0,2,,63,64,0
4200,note_on,,,,,0,0,3,,50,64,0
4200,note_off,,,,,60,0,3,,48,64,0
4200,note_on,,,,,0,0,1,,65,64,0
4200,note_on,,,,,0,0,2,,60,64,0
4200,note_off,,,,,60,0,2,,63,64,0
4200,note_off,,,,,240,0,1,,67,64,0
4260,note_on,,,,,0,0,2,,62,64,0
4260,note_off,,,,,60,0,2,,60,64,0
4320,note_on,,,,,0,0,2,,58,64,0
4320,note_on,,,,,0,0,3,,43,64,0
4320,note_off,,,,,120,0,3,,50,64,0
4320,note_off,,,,,60,0,2,,62,64,0
4380,note_on,,,,,0,0,2,,62,64,0
4380,note_off,,,,,60,0,2,,58,64,0
4440,note_off,,,,,240,0,1,,65,64,0
4440,note_on,,,,,0,0,2,,55,64,0
4440,note_on,,,,,0,0,3,,48,64,0
4440,note_off,,,,,120,0,3,,43,64,0
4440,note_off,,,,,60,0,2,,62,64,0
4440,note_on,,,,,0,0,1,,63,64,0
4500,note_off,,,,,60,0,2,,55,64,0
4500,note_on,,,,,0,0,2,,57,64,0
4560,note_off,,,,,60,0,2,,57,64,0
4560,note_off,,,,,120,0,3,,48,64,0
4560,note_on,,,,,0,0,3,,43,64,0
4560,note_on,,,,,0,0,2,,58,64,0
4620,note_off,,,,,60,0,3,,43,64,0
4620,note_on,,,,,0,0,3,,45,64,0
4620,note_on,,,,,0,0,2,,60,64,0
4620,note_off,,,,,60,0,2,,58,64,0
4680,note_off,,,,,240,0,1,,63,64,0
4680,note_on,,,,,0,0,2,,56,64,0
4680,note_off,,,,,60,0,2,,60,64,0
4680,note_on,,,,,0,0,1,,62,64,0
4680,note_on,,,,,0,0,3,,46,64,0
4680,note_off,,,,,60,0,3,,45,64,0
4740,note_on,,,,,0,0,2,,58,64,0
4740,note_off,,,,,60,0,2,,56,64,0
4800,note_on,,,,,0,0,3,,39,64,0
4800,note_off,,,,,120,0,3,,46,64,0
4800,note_off,,,,,60,0,2,,58,64,0
4800,note_on,,,,,0,0,2,,55,64,0
4860,note_on,,,,,0,0,1,,67,64,0
4860,note_off,,,,,180,0,1,,62,64,0
4920,note_on,,,,,0,0,3,,51,64,0
4920,note_off,,,,,120,0,3,,39,64,0
4920,note_on,,,,,0,0,1,,63,64,0
4920,note_off,,,,,60,0,1,,67,64,0
4980,note_off,,,,,60,0,1,,63,64,0
4980,note_on,,,,,0,0,1,,60,64,0
5040,note_off,,,,,240,0,2,,55,64,0
5040,note_on,,,,,0,0,1,,69,64,0
5040,note_off,,,,,60,0,1,,60,64,0
5040,note_on,,,,,0,0,2,,53,64,0
5100,note_on,,,,,0,0,3,,60,64,0
5100,note_off,,,,,180,0,3,,51,64,0
5160,note_off,,,,,120,0,2,,53,64,0
5160,note_on,,,,,0,0,1,,72,64,0
5160,note_off,,,,,120,0,1,,69,64,0
5160,note_on,,,,,0,0,3,,57,64,0
5160,note_off,,,,,60,0,3,,60,64,0
5220,note_on,,,,,0,0,3,,53,64,0
5220,note_off,,,,,60,0,3,,57,64,0
5280,note_on,,,,,0,0,3,,50,64,0
5280,note_off,,,,,60,0,3,,53,64,0
5340,note_on,,,,,0,0,1,,65,64,0
5340,note_off,,,,,180,0,1,,72,64,0
5400,note_on,,,,,0,0,1,,70,64,0
5400,note_off,,,,,60,0,1,,65,64,0
5400,note_on,,,,,0,0,3,,55,64,0
5400,note_off,,,,,120,0,3,,50,64,0
5460,note_off,,,,,60,0,1,,70,64,0
5460,note_on,,,,,0,0,1,,74,64,0
5520,note_on,,,,,0,0,1,,72,64,0
5520,note_off,,,,,120,0,3,,55,64,0
5520,note_on,,,,,0,0,3,,51,64,0
5520,note_off,,,,,60,0,1,,74,64,0
5580,note_off,,,,,60,0,3,,51,64,0
5580,note_on,,,,,0,0,3,,48,64,0
5640,note_on,,,,,0,0,3,,53,64,0
5640,note_off,,,,,60,0,3,,48,64,0
5640,note_on,,,,,0,0,1,,75,64,0
5640,note_off,,,,,120,0,1,,72,64,0
5700,note_on,,,,,0,0,3,,57,64,0
5700,note_off,,,,,60,0,3,,53,64,0
5760,note_on,,,,,0,0,3,,46,64,0
5760,note_off,,,,,60,0,3,,57,64,0
5760,note_on,,,,,600,0,2,,70,64,0
5790,note_off,,,,,30,0,2,,70,64,0
5790,note_on,,,,,0,0,2,,69,64,0
5820,note_on,,,,,0,0,3,,58,64,0
5820,note_off,,,,,60,0,3,,46,64,0
5820,note_on,,,,,0,0,2,,70,64,0
5820,note_off,,,,,30,0,2,,69,64,0
5880,note_off,,,,,60,0,3,,58,64,0
5880,note_on,,,,,0,0,3,,55,64,0
5880,note_off,,,,,240,0,1,,75,64,0
5880,note_on,,,,,0,0,1,,74,64,0
5940,note_off,,,,,60,0,3,,55,64,0
5940,note_on,,,,,0,0,3,,50,64,0
6000,note_off,,,,,60,0,3,,50,64,0
6000,note_on,,,,,0,0,3,,53,68,0
6030,note_on,,,,,30,0,3,,51,51,0
6033,note_off,,,,,3,0,3,,53,64,0
6050,note_off,,,,,230,0,2,,70,64,0
6060,note_on,,,,,10,0,2,,70,64,0
6060,note_on,,,,,27,0,3,,53,53,0
6063,note_off,,,,,3,0,3,,51,64,0
6090,note_on,,,,,27,0,3,,51,55,0
6093,note_off,,,,,3,0,3,,53,64,0
6120,note_on,,,,,27,0,3,,53,57,0
6120,note_off,,,,,240,0,1,,74,64,0
6120,note_off,,,,,60,0,2,,70,64,0
6120,note_on,,,,,0,0,1,,72,64,0
6120,note_on,,,,,0,0,2,,69,64,0
6123,note_off,,,,,3,0,3,,51,64,0
6150,note_on,,,,,27,0,3,,51,59,0
6153,note_off,,,,,3,0,3,,53,64,0
6180,note_on,,,,,27,0,3,,53,61,0
6180,note_on,,,,,0,0,2,,67,64,0
6180,note_off,,,,,60,0,2,,69,64,0
6183,note_off,,,,,3,0,3,,51,64,0
6210,note_on,,,,,27,0,3,,51,63,0
6213,note_off,,,,,3,0,3,,53,64,0
6240,note_on,,,,,27,0,3,,50,64,0
6240,note_on,,,,,0,0,2,,66,64,0
6240,note_off,,,,,60,0,2,,67,64,0
6240,note_on,,,,,0,0,1,,74,64,0
6240,note_off,,,,,120,0,1,,72,64,0
6243,note_off,,,,,3,0,3,,51,64,0
6300,note_off,,,,,57,0,3,,50,64,0
6300,note_on,,,,,0,0,3,,60,64,0
6360,note_off,,,,,120,0,1,,74,64,0
6360,note_on,,,,,0,0,3,,58,64,0
6360,note_off,,,,,60,0,3,,60,64,0
6360,note_on,,,,,0,0,2,,67,64,0
6360,note_off,,,,,120,0,2,,66,64,0
6420,note_on,,,,,0,0,3,,57,64,0
6420,note_off,,,,,60,0,3,,58,64,0
6480,note_off,,,,,120,0,2,,67,64,0
6480,note_on,,,,,0,0,2,,62,64,0
6480,note_on,,,,,0,0,3,,55,64,0
6480,note_off,,,,,60,0,3,,57,64,0
6540,note_on,,,,,0,0,2,,64,64,0
6540,note_on,,,,,0,0,3,,58,64,0
6540,note_off,,,,,60,0,3,,55,64,0
6540,note_off,,,,,60,0,2,,62,64,0
6600,note_off,,,,,60,0,2,,64,64,0
6600,note_off,,,,,60,0,3,,58,64,0
6600,note_on,,,,,0,0,2,,65,64,0
6600,note_on,,,,,0,0,3,,56,64,0
6660,note_on,,,,,0,0,3,,55,64,0
6660,note_off,,,,,60,0,3,,56,64,0
6720,note_on,,,,,0,0,2,,59,64,0
6720,note_off,,,,,120,0,2,,65,64,0
6720,note_on,,,,,0,0,3,,53,64,0
6720,note_off,,,,,60,0,3,,55,64,0
6780,note_on,,,,,0,0,3,,56,64,0
6780,note_off,,,,,60,0,3,,53,64,0
6840,note_on,,,,,0,0,3,,55,64,0
6840,note_off,,,,,60,0,3,,56,64,0
6840,note_on,,,,,480,0,1,,79,64,0
6900,note_on,,,,,0,0,3,,53,64,0
6900,note_off,,,,,60,0,3,,55,64,0
6960,note_on,,,,,0,0,3,,51,64,0
6960,note_off,,,,,60,0,3,,53,64,0
6960,note_off,,,,,240,0,2,,59,64,0
6960,note_on,,,,,0,0,2,,60,64,0
7020,note_off,,,,,180,0,1,,79,64,0
7020,note_on,,,,,0,0,1,,79,64,0
7080,note_off,,,,,60,0,1,,79,64,0
7080,note_on,,,,,0,0,1,,77,64,0
7080,note_on,,,,,0,0,3,,48,64,0
7080,note_off,,,,,120,0,3,,51,64,0
7140,note_on,,,,,0,0,1,,75,64,0
7140,note_off,,,,,60,0,1,,77,64,0
7200,note_off,,,,,120,0,3,,48,64,0
7200,note_on,,,,,0,0,3,,53,64,0
7200,note_on,,,,,0,0,1,,74,64,0
7200,note_off,,,,,60,0,1,,75,64,0
7260,note_off,,,,,60,0,3,,53,64,0
7260,note_on,,,,,0,0,3,,51,64,0
7320,note_off,,,,,360,0,2,,60,64,0
7320,note_on,,,,,0,0,1,,77,64,0
7320,note_off,,,,,120,0,1,,74,64,0
7320,note_on,,,,,0,0,2,,68,64,0
7320,note_on,,,,,0,0,3,,53,64,0
7320,note_off,,,,,60,0,3,,51,64,0
7380,note_on,,,,,0,0,3,,55,64,0
7380,note_off,,,,,60,0,3,,53,64,0
7440,note_on,,,,,0,0,3,,56,64,0
7440,note_off,,,,,120,0,2,,68,64,0
7440,note_off,,,,,60,0,3,,55,64,0
7440,note_on,,,,,0,0,1,,71,64,0
7440,note_on,,,,,0,0,2,,62,64,0
7440,note_off,,,,,120,0,1,,77,64,0
7500,note_off,,,,,60,0,3,,56,64,0
7500,note_off,,,,,60,0,1,,71,64,0
7500,note_on,,,,,0,0,1,,72,64,0
7500,note_off,,,,,60,0,2,,62,64,0
7500,note_on,,,,,0,0,2,,63,64,0
7500,note_on,,,,,0,0,3,,55,64,0
7560,note_on,,,,,0,0,2,,65,64,0
7560,note_off,,,,,60,0,2,,63,64,0
7560,note_off,,,,,60,0,3,,55,64,0
7560,note_on,,,,,0,0,1,,74,64,0
7560,note_off,,,,,60,0,1,,72,64,0
7560,note_on,,,,,0,0,3,,53,64,0
7620,note_on,,,,,0,0,3,,51,64,0
7620,note_off,,,,,60,0,3,,53,64,0
7680,note_on,,,,,0,0,3,,53,64,0
7680,note_on,,,,,0,0,2,,59,64,0
7680,note_off,,,,,120,0,2,,65,64,0
7680,note_off,,,,,120,0,1,,74,64,0
7680,note_off,,,,,60,0,3,,51,64,0
7680,note_on,,,,,0,0,1,,67,64,0
7740,note_off,,,,,60,0,3,,53,64,0
7740,note_on,,,,,0,0,3,,56,64,0
7800,note_on,,,,,0,0,3,,55,64,0
7800,note_on,,,,,0,0,2,,62,64,0
7800,note_on,,,,,0,0,1,,71,64,0
7800,note_off,,,,,120,0,1,,67,64,0
7800,note_off,,,,,120,0,2,,59,64,0
7800,note_off,,,,,60,0,3,,56,64,0
7860,note_off,,,,,60,0,3,,55,64,0
7860,note_on,,,,,0,0,3,,53,64,0
7920,note_off,,,,,120,0,2,,62,64,0
7920,note_on,,,,,0,0,2,,67,64,0
7920,note_on,,,,,0,0,3,,51,64,0
7920,note_off,,,,,60,0,3,,53,64,0
7920,note_off,,,,,120,0,1,,71,64,0
7920,note_on,,,,,0,0,1,,72,64,0
7980,note_on,,,,,0,0,2,,70,64,0
7980,note_off,,,,,60,0,2,,67,64,0
7980,note_on,,,,,0,0,3,,50,64,0
7980,note_off,,,,,60,0,3,,51,64,0
8040,note_off,,,,,60,0,3,,50,64,0
8040,note_on,,,,,0,0,2,,68,64,0
8040,note_off,,,,,60,0,2,,70,64,0
8040,note_on,,,,,0,0,3,,48,64,0
8100,note_off,,,,,60,0,3,,48,64,0
8100,note_on,,,,,0,0,2,,67,64,0
8100,note_off,,,,,60,0,2,,68,64,0
8100,note_on,,,,,0,0,3,,46,64,0
8160,note_off,,,,,60,0,3,,46,64,0
8160,note_on,,,,,0,0,3,,44,64,0
8160,note_on,,,,,0,0,2,,65,64,0
8160,note_off,,,,,60,0,2,,67,64,0
8220,note_on,,,,,0,0,3,,48,64,0
8220,note_off,,,,,60,0,3,,44,64,0
8280,note_off,,,,,60,0,3,,48,64,0
8280,note_on,,,,,0,0,2,,68,64,0
8280,note_on,,,,,0,0,3,,53,64,0
8280,note_off,,,,,120,0,2,,65,64,0
8340,note_on,,,,,0,0,3,,56,64,0
8340,note_off,,,,,60,0,3,,53,64,0
8400,note_off,,,,,480,0,1,,72,64,0
8400,note_on,,,,,0,0,1,,71,64,0
8400,note_off,,,,,120,0,2,,68,64,0
8400,note_on,,,,,0,0,2,,62,64,0
8400,note_on,,,,,0,0,3,,55,64,0
8400,note_off,,,,,60,0,3,,56,64,0
8460,note_off,,,,,60,0,2,,62,64,0
8460,note_on,,,,,0,0,2,,63,64,0
8520,note_off,,,,,60,0,2,,63,64,0
8520,note_on,,,,,0,0,2,,65,64,0
8520,note_on,,,,,0,0,3,,43,64,0
8520,note_off,,,,,120,0,3,,55,64,0
8640,note_on,,,,,0,0,3,,48,64,0
8640,note_on,,,,,0,0,1,,72,64,0
8640,note_off,,,,,120,0,3,,43,64,0
8640,note_off,,,,,240,0,1,,71,64,0
8690,note_off,,,,,170,0,2,,65,64,0
8700,note_on,,,,,10,0,2,,65,64,0
8760,note_on,,,,,0,0,3,,60,64,0
8760,note_off,,,,,60,0,2,,65,64,0
8760,note_off,,,,,120,0,3,,48,64,0
8760,note_on,,,,,0,0,2,,64,64,0
8820,note_on,,,,,0,0,2,,62,64,0
8820,note_off,,,,,60,0,2,,64,64,0
8880,note_off,,,,,60,0,2,,62,64,0
8880,note_on,,,,,0,0,2,,64,64,0
8940,note_off,,,,,180,0,3,,60,64,0
8940,note_on,,,,,0,0,3,,58,64,0
9000,note_off,,,,,60,0,3,,58,64,0
9000,note_on,,,,,0,0,3,,57,64,0
9000,note_on,,,,,0,0,2,,70,64,0
9000,note_off,,,,,120,0,2,,64,64,0
9060,note_off,,,,,60,0,3,,57,64,0
9060,note_on,,,,,0,0,3,,55,64,0
9120,note_off,,,,,60,0,3,,55,64,0
9120,note_on,,,,,0,0,3,,53,64,0
9180,note_off,,,,,180,0,2,,70,64,0
9180,note_on,,,,,0,0,2,,69,64,0
9240,note_off,,,,,60,0,2,,69,64,0
9240,note_off,,,,,120,0,3,,53,64,0
9240,note_on,,,,,0,0,3,,57,64,0
9240,note_on,,,,,0,0,2,,67,64,0
9300,note_on,,,,,0,0,2,,65,64,0
9300,note_off,,,,,60,0,2,,67,64,0
9360,note_on,,,,,0,0,2,,67,64,0
9360,note_off,,,,,120,0,3,,57,64,0
9360,note_off,,,,,60,0,2,,65,64,0
9360,note_on,,,,,0,0,3,,52,64,0
9420,note_off,,,,,60,0,3,,52,64,0
9420,note_on,,,,,0,0,3,,53,64,0
9420,note_on,,,,,0,0,2,,69,64,0
9420,note_off,,,,,60,0,2,,67,64,0
9480,note_off,,,,,60,0,3,,53,64,0
9480,note_on,,,,,0,0,3,,55,64,0
9480,note_off,,,,,60,0,2,,69,64,0
9480,note_on,,,,,0,0,2,,70,64,0
9540,note_off,,,,,60,0,2,,70,64,0
9540,note_on,,,,,0,0,2,,67,64,0
9600,note_on,,,,,0,0,3,,45,64,0
9600,note_off,,,,,120,0,3,,55,64,0
9600,note_off,,,,,60,0,2,,67,64,0
9600,note_on,,,,,0,0,2,,64,64,0
9660,note_off,,,,,60,0,2,,64,64,0
9660,note_on,,,,,0,0,2,,67,64,0
9720,note_on,,,,,0,0,2,,64,64,0
9720,note_off,,,,,60,0,2,,67,64,0
9780,note_off,,,,,60,0,2,,64,64,0
9780,note_on,,,,,0,0,2,,60,64,0
9840,note_on,,,,,0,0,2,,65,64,0
9840,note_off,,,,,60,0,2,,60,64,0
9890,note_off,,,,,290,0,3,,45,64,0
9900,note_on,,,,,10,0,3,,57,64,0
9950,note_off,,,,,1310,0,1,,72,64,0
9960,note_on,,,,,0,0,2,,69,64,0
9960,note_on,,,,,0,0,3,,53,64,0
9960,note_off,,,,,60,0,3,,57,64,0
9960,note_on,,,,,10,0,1,,77,64,0
9960,note_off,,,,,120,0,2,,65,64,0
10020,note_off,,,,,60,0,3,,53,64,0
10020,note_on,,,,,0,0,3,,50,64,0
10080,note_on,,,,,0,0,3,,46,64,0
10080,note_off,,,,,120,0,2,,69,64,0
10080,note_on,,,,,0,0,2,,67,64,0
10080,note_off,,,,,60,0,3,,50,64,0
10140,note_on,,,,,0,0,1,,76,64,0
10140,note_off,,,,,60,0,3,,46,64,0
10140,note_on,,,,,0,0,3,,50,64,0
10140,note_off,,,,,180,0,1,,77,64,0
10200,note_on,,,,,0,0,1,,74,64,0
10200,note_off,,,,,60,0,1,,76,64,0
10200,note_on,,,,,0,0,3,,46,64,0
10200,note_off,,,,,60,0,3,,50,64,0
10260,note_off,,,,,60,0,1,,74,64,0
10260,note_on,,,,,0,0,1,,76,64,0
10260,note_off,,,,,60,0,3,,46,64,0
10260,note_on,,,,,0,0,3,,43,64,0
10320,note_on,,,,,0,0,3,,48,64,0
10320,note_off,,,,,60,0,3,,43,64,0
10320,note_on,,,,,0,0,1,,77,70,0
10320,note_off,,,,,60,0,1,,76,64,0
10350,note_on,,,,,0,0,1,,76,48,0
10350,note_off,,,,,30,0,1,,77,64,0
10380,note_on,,,,,30,0,1,,74,51,0
10383,note_off,,,,,3,0,1,,76,64,0
10410,note_on,,,,,27,0,1,,76,54,0
10413,note_off,,,,,3,0,1,,74,64,0
10440,note_on,,,,,0,0,3,,36,64,0
